"1인당 국내총생산(명목, 원화)(만원) (Seoul)","1인당 국내총생산(명목, 원화)(만원)","1인당 국민총소득(명목, 원화)(만원) (Seoul)","1인당 국민총소득(명목, 원화)(만원)",코스피대비강남구주택매매가격지수,코스피대비경북집값,코스피대비경남집값,코스피대비인천집값,코스피대비집값,서울코스피대비집값,국내총생산대비집값,국민총소득대비집값,소비자물가지수대비 전국부동산가격,한국대출금리대비집값,Date (seoul),Date,F58,레코드 수,Idx (Seoul),Idx,강남구주택매매가격지수,강동구주택매매가격지수,강북구주택매매가격지수,강서구주택매매가격지수,강원도 (Seoul),강원도,건설업 (Seoul),건설업,경기도 (Seoul),경기도,경상남도 (Seoul),경상남도,경상북도 (Seoul),경상북도,관악구주택매매가격지수,광주광역시 (Seoul),광주광역시,광진구주택매매가격지수,구로구주택매매가격지수,금융업 (Seoul),금융업,금천구주택매매가격지수,기계 (Seoul),기계,노원구주택매매가격지수,대구광역시 (Seoul),대구광역시,대전광역시 (Seoul),대전광역시,도봉구주택매매가격지수,동대문구주택매매가격지수,동작구주택매매가격지수,마포구주택매매가격지수,미국대출금리 (Seoul),미국대출금리,보험 (Seoul),보험,부산광역시 (Seoul),부산광역시,비금속광물 (Seoul),비금속광물,서대문구주택매매가격지수,서비스업 (Seoul),서비스업,서울부동산소비심리지수 (Seoul),서울부동산소비심리지수,서울주택매매가격지수,서울특별시 (Seoul),서울특별시,서초구주택매매가격지수,섬유의복 (Seoul),섬유의복,성동구주택매매가격지수,성북구주택매매가격지수,소비자물가지수 (Seoul),소비자물가지수,송파구주택매매가격지수,실업률 (Seoul),실업률,양천구주택매매가격지수,엔원환율 (Seoul),엔원환율,영등포구주택매매가격지수,용산구주택매매가격지수,운수장비 (Seoul),운수장비,운수창고업 (Seoul),운수창고업,울산광역시 (Seoul),울산광역시,원달러환율 (Seoul),원달러환율,유통업 (Seoul),유통업,은평구주택매매가격지수,은행 (Seoul),은행,음식료품 (Seoul),음식료품,의료정밀 (Seoul),의료정밀,의약품 (Seoul),의약품,이혼율(남편) (Seoul),이혼율(남편),이혼율(아내) (Seoul),이혼율(아내),인천광역시 (Seoul),인천광역시,재산세 부과액 (Seoul),재산세 부과액,전국 (Seoul),전국 (그룹),전국,전국부동산소비심리지수 (Seoul),전국부동산소비심리지수,전기가스업 (Seoul),전기가스업,전기전자 (Seoul),전기전자,전년대비 재산세부과액 증가율 (Seoul),전년대비 재산세부과액 증가율,전라남도 (Seoul),전라남도,전라북도 (Seoul),전라북도,제조업 (Seoul),제조업,제주특별자치도 (Seoul),제주특별자치도,종로구주택매매가격지수,종이목재 (Seoul),종이목재,중구주택매매가격지수,중랑구주택매매가격지수,증권 (Seoul),증권,철강금속 (Seoul),철강금속,출산율 (Seoul),출산율,충청남도 (Seoul),충청남도,충청북도 (Seoul),충청북도,코스피지수평균 (Seoul),코스피지수평균,통신업 (Seoul),통신업,한국대출금리 (Seoul),한국대출금리,화학 (Seoul),화학
2238.2,2238.2,2232.6,2232.6,0.330155310,-9.508204768,-34.59875932,-10.674104054,-9.968686948,-4.533630906,2.18648442,2.268934160,4.085974840,-890.764357,2007-08-01,2007-08-01,,1,44,44,91.66,91.81,80.69,84.6,71.6,71.6,393.75,393.75,92.6,92.6,65.5,65.5,77.4,77.4,80.3,66.1,66.1,77.22,82.38,650.74,650.74,75.51,1840.64,1840.64,74.45,67.1,67.1,74.2,74.2,83.53,81.28,86.52,83.28,8.25,8.25,18658.99,18658.99,57.8,57.8,1361.25,1361.25,81.65,826.24,826.24,,,85.3,85.2,85.2,93.48,248.47,248.47,93.87,83.76,82.444,82.444,95.27,3.1,3.1,92.45,807.7,807.7,89.02,95.34,1781.11,1781.11,3434.04,3434.04,70.1,70.1,938.3,938.3,551.52,551.52,86.03,369.71,369.71,2961.24,2961.24,1651.5,1651.5,4887.95,4887.95,6.2,6.2,6.1,6.1,79.7,79.7,3883459754,3883459754,77.6,기타,77.6,,,1321.59,1321.59,6169.65,6169.65,1.203889672,1.203889672,66.3,66.3,67.5,67.5,3138.38,3138.38,54.6,54.6,82.45,464.11,464.11,87.95,79.06,4199.07,4199.07,6998.47,6998.47,1.259,1.259,77,77,69.4,69.4,1815.02,1815.02,354.03,354.03,6.56,6.56,3012.26,3012.26
2238.2,2238.2,2232.6,2232.6,-0.957053785,-11.136516752,-36.86096798,-11.245691131,-11.287973522,-5.690373309,2.486484420,2.56893416,3.802693150,-890.624357,2007-09-01,2007-09-01,,1,45,45,91.66,91.81,80.69,84.6,71.4,71.4,404.01,404.01,93.1,93.1,65.7,65.7,77.4,77.4,80.3,66.1,66.1,77.22,82.38,645.53,645.53,75.51,1905.18,1905.18,74.45,67,67,74.1,74.1,83.53,81.28,86.52,83.28,8.03,8.03,19326.75,19326.75,57.8,57.8,1399.88,1399.88,81.65,919.54,919.54,,,85.3,85.6,85.6,93.48,242.99,242.99,93.87,83.76,82.915,82.915,95.27,3,3,92.45,794.8,794.8,89.02,95.34,1887.34,1887.34,3506.13,3506.13,70.1,70.1,915.1,915.1,576.35,576.35,86.03,366.69,366.69,2932.33,2932.33,1692.62,1692.62,4759.21,4759.21,6.2,6.2,6.1,6.1,80.5,80.5,3883459754,3883459754,77.9,기타,77.9,,,1356.15,1356.15,6225.94,6225.94,1.203889672,1.203889672,66.5,66.5,67.6,67.6,3295.46,3295.46,54.6,54.6,82.45,489.56,489.56,87.95,79.06,3999.58,3999.58,7904.44,7904.44,1.259,1.259,76.9,76.9,69.5,69.5,1879.03,1879.03,368.07,368.07,6.7,6.7,3283.79,3283.79
2238.2,2238.2,2232.6,2232.6,-3.481198225,-14.32954472,-41.5892203,-12.735296035,-14.16330317,-8.443057365,2.786484420,2.86893416,3.908265920,-890.534357,2007-10-01,2007-10-01,,1,46,46,91.66,91.81,80.69,84.6,71.1,71.1,444.31,444.31,93.6,93.6,65.8,65.8,77.4,77.4,80.3,66.2,66.2,77.22,82.38,684.08,684.08,75.51,2526.01,2526.01,74.45,66.9,66.9,74.2,74.2,83.53,81.28,86.52,83.28,7.74,7.74,25294.5,25294.5,57.9,57.9,1317.4,1317.4,81.65,1029.08,1029.08,,,85.3,85.9,85.9,93.48,238.24,238.24,93.87,83.76,83.072,83.072,95.27,3,3,92.45,785.5,785.5,89.02,95.34,2032.13,2032.13,4379.89,4379.89,70.6,70.6,900.7,900.7,642.48,642.48,86.03,352.26,352.26,3233.27,3233.27,1345.23,1345.23,4662.39,4662.39,6.2,6.2,6.1,6.1,81.7,81.7,3883459754,3883459754,78.2,기타,78.2,,,1286.9,1286.9,6176.97,6176.97,1.203889672,1.203889672,66.6,66.6,67.8,67.8,3452.09,3452.09,54.6,54.6,82.45,422.37,422.37,87.95,79.06,4676.02,4676.02,7702.81,7702.81,1.259,1.259,76.9,76.9,69.9,69.9,2004.55,2004.55,361.65,361.65,6.79,6.79,3725.1,3725.1
2238.2,2238.2,2232.6,2232.6,-1.87826998,-12.301849856,-38.32309544,-9.727294068,-11.846847416,-5.904486252,3.086484420,3.16893416,4.208265920,-890.524357,2007-11-01,2007-11-01,,1,47,47,91.66,91.81,80.69,84.6,70.9,70.9,387.76,387.76,94,94,66,66,77.4,77.4,80.3,66.4,66.4,77.22,82.38,609.13,609.13,75.51,2202.81,2202.81,74.45,66.7,66.7,74.2,74.2,83.53,81.28,86.52,83.28,7.5,7.5,21909.01,21909.01,58,58,1225.63,1225.63,81.65,937.06,937.06,,,85.3,86.5,86.5,93.48,224.94,224.94,93.87,83.76,83.072,83.072,95.27,3,3,92.45,835.3,835.3,89.02,95.34,1820.89,1820.89,3804.67,3804.67,71,71,921.1,921.1,579.16,579.16,86.03,322.91,322.91,2955.29,2955.29,1136.61,1136.61,4668.96,4668.96,6.2,6.2,6.1,6.1,83,83,3883459754,3883459754,78.5,기타,78.5,,,1276.55,1276.55,6175.29,6175.29,1.203889672,1.203889672,67,67,68.1,68.1,3208.71,3208.71,54.8,54.8,82.45,418.67,418.67,87.95,79.06,4015.8,4015.8,6913.44,6913.44,1.259,1.259,76.9,76.9,69.9,69.9,1924.84,1924.84,400,400,6.8,6.8,3307.17,3307.17
2238.2,2238.2,2232.6,2232.6,-1.458986905,-11.771459216,-37.32107934,-8.380526523,-11.119396626,-4.997407997,3.286484420,3.36893416,4.01941146,-890.244357,2007-12-01,2007-12-01,,1,48,48,91.66,91.81,80.69,84.6,70.6,70.6,399.88,399.88,94.2,94.2,66.2,66.2,77.4,77.4,80.3,66.5,66.5,77.22,82.38,658.86,658.86,75.51,1992.67,1992.67,74.45,66.5,66.5,74.3,74.3,83.53,81.28,86.52,83.28,7.33,7.33,24539.56,24539.56,58.1,58.1,1255.89,1255.89,81.65,899.11,899.11,,,85.3,86.9,86.9,93.48,217.37,217.37,93.87,83.76,83.386,83.386,95.27,3.1,3.1,92.45,828.6,828.6,89.02,95.34,1775.01,1775.01,3483.02,3483.02,71.2,71.2,936.1,936.1,589.08,589.08,86.03,337.64,337.64,2901.99,2901.99,1053.64,1053.64,4786.74,4786.74,6.2,6.2,6.1,6.1,83.9,83.9,3883459754,3883459754,78.7,기타,78.7,,,1276.55,1276.55,6061.74,6061.74,1.203889672,1.203889672,67.8,67.8,68.4,68.4,3119.6,3119.6,54.8,54.8,82.45,412.11,412.11,87.95,79.06,4561.42,4561.42,6799.17,6799.17,1.259,1.259,76.9,76.9,70,70,1903.99,1903.99,395.68,395.68,7.08,7.08,3130.27,3130.27
2352.9,2352.9,2353.5,2353.5,-0.806185755,-7.303685936,-30.61646714,-3.501390433,-6.375833046,-0.221612487,1.453630990,1.456310600,3.935200970,-890.296408,2008-01-01,2008-01-01,,1,49,49,88.86,89.31,95.26,97.59,70.5,70.5,296.5,296.5,94.6,94.6,66.3,66.3,77.5,77.5,87.61,66.4,66.4,86.17,96.31,557.07,557.07,95.85,1522.84,1522.84,97.22,66.4,66.4,74.3,74.3,104.28,91.29,92,88.36,6.98,6.98,18246.35,18246.35,58.3,58.3,1122.64,1122.64,92.99,747.41,747.41,,,93.46,87.5,87.5,88.77,188.68,188.68,95.83,96.2,83.777,83.777,92.76,3.3,3.3,94.16,886.6,886.6,93.1,100.15,1343.37,1343.37,2852.3,2852.3,71.4,71.4,943.9,943.9,470.56,470.56,94.15,309.18,309.18,2549.59,2549.59,1118.82,1118.82,4312.55,4312.55,5.8,5.8,5.7,5.7,85.1,85.1,4577477403,4577477403,79.1,기타,79.1,,,1258.65,1258.65,5998.47,5998.47,1.178711173,1.178711173,68.9,68.9,68.5,68.5,2714.6,2714.6,54.8,54.8,88.93,357.94,357.94,91.97,94.69,3399.27,3399.27,5926.62,5926.62,1.192,1.192,76.7,76.7,70.1,70.1,1732.29,1732.29,365.83,365.83,7.25,7.25,2463.97,2463.97
2352.9,2352.9,2353.5,2353.5,0.053696465,-6.215939952,-28.87166098,-1.685141981,-4.994116222,1.418323541,1.75363099,1.756310600,3.84510812,-890.646408,2008-02-01,2008-02-01,,1,50,50,88.86,89.31,95.26,97.59,70.4,70.4,355.16,355.16,95,95,66.4,66.4,77.5,77.5,87.61,66.5,66.5,86.17,96.31,559.2,559.2,95.85,2043.48,2043.48,97.22,66.3,66.3,74.3,74.3,104.28,91.29,92,88.36,6,6,18389.07,18389.07,58.4,58.4,1152.48,1152.48,92.99,821.8,821.8,,,93.46,88.1,88.1,88.77,187.69,187.69,95.83,96.2,84.092,84.092,92.76,3.5,3.5,94.16,895.7,895.7,93.1,100.15,1526.21,1526.21,3164.06,3164.06,71.5,71.5,939,939,490.32,490.32,94.15,292.61,292.61,2631.49,2631.49,1198.64,1198.64,4511.58,4511.58,5.8,5.8,5.7,5.7,86,86,4577477403,4577477403,79.4,기타,79.4,,,1134.08,1134.08,5971.23,5971.23,1.178711173,1.178711173,69.7,69.7,68.8,68.8,2917.51,2917.51,54.9,54.9,88.93,362.05,362.05,91.97,94.69,3675.25,3675.25,6343.52,6343.52,1.192,1.192,76.7,76.7,70.3,70.3,1689.53,1689.53,330.79,330.79,6.9,6.9,2842.16,2842.16
2352.9,2352.9,2353.5,2353.5,0.825499075,-5.23961416,-27.1953359,0.537253145,-3.323202010,3.951736655,2.453630990,2.456310600,3.574210360,-890.646408,2008-03-01,2008-03-01,,1,51,51,88.86,89.31,95.26,97.59,70.2,70.2,341.74,341.74,96,96,66.6,66.6,77.5,77.5,87.61,66.6,66.6,86.17,96.31,548.06,548.06,95.85,1996.82,1996.82,97.22,66.2,66.2,74.4,74.4,104.28,91.29,92,88.36,5.66,5.66,18943.51,18943.51,58.8,58.8,1090.01,1090.01,92.99,788.44,788.44,,,93.46,89.7,89.7,88.77,186.01,186.01,95.83,96.2,84.876,84.876,92.76,3.4,3.4,94.16,992.9,992.9,93.1,100.15,1556.36,1556.36,3073.37,3073.37,71.7,71.7,990.4,990.4,505.77,505.77,94.15,280.97,280.97,2464.98,2464.98,1318.89,1318.89,4445.47,4445.47,5.8,5.8,5.7,5.7,87.4,87.4,4577477403,4577477403,80.1,기타,80.1,,,1050.92,1050.92,6611.91,6611.91,1.178711173,1.178711173,70.1,70.1,69.2,69.2,2939.84,2939.84,54.9,54.9,88.93,347.49,347.49,91.97,94.69,3542.83,3542.83,5743.56,5743.56,1.192,1.192,76.5,76.5,70.6,70.6,1651.15,1651.15,337.31,337.31,6.9,6.9,2642.91,2642.91
2352.9,2352.9,2353.5,2353.5,-1.69683551,-8.230352672,-31.62012628,0.549576734,-5.396254892,3.101241426,3.55363099,3.5563106,4.09092867,-890.636408,2008-04-01,2008-04-01,,1,52,52,88.86,89.31,95.26,97.59,70,70,337.57,337.57,97.5,97.5,67,67,77.7,77.7,87.61,67,67,86.17,96.31,616.12,616.12,95.85,1798.86,1798.86,97.22,66,66,74.6,74.6,104.28,91.29,92,88.36,5.24,5.24,19825.87,19825.87,59.2,59.2,1091.15,1091.15,92.99,846.76,846.76,,,93.46,91.9,91.9,88.77,198.58,198.58,95.83,96.2,85.347,85.347,92.76,3.2,3.2,94.16,965.6,965.6,93.1,100.15,1628.24,1628.24,3208.97,3208.97,71.8,71.8,1002.6,1002.6,535.16,535.16,94.15,348.44,348.44,2570.32,2570.32,1443.65,1443.65,4798.67,4798.67,5.8,5.8,5.7,5.7,90.1,90.1,4577477403,4577477403,81.2,기타,81.2,,,1161.84,1161.84,7301.94,7301.94,1.178711173,1.178711173,72.5,72.5,70.2,70.2,3137.59,3137.59,55.2,55.2,88.93,378.76,378.76,91.97,94.69,3665.47,3665.47,6043.03,6043.03,1.192,1.192,76.4,76.4,70.9,70.9,1776.58,1776.58,347.02,347.02,6.91,6.91,2877.58,2877.58
2352.9,2352.9,2353.5,2353.5,-3.107919125,-10.1153652,-34.1192855,0.945995025,-6.471373450,2.794685975,4.25363099,4.256310600,3.917863720,-890.586408,2008-05-01,2008-05-01,,1,53,53,88.86,89.31,95.26,97.59,70.1,70.1,332,332,98.7,98.7,67.2,67.2,77.6,77.6,87.61,67.4,67.4,86.17,96.31,586.62,586.62,95.85,2010.16,2010.16,97.22,65.9,65.9,74.7,74.7,104.28,91.29,92,88.36,5,5,20924.76,20924.76,59.5,59.5,1066.24,1066.24,92.99,857.61,857.61,,,93.46,93.3,93.3,88.77,200.83,200.83,95.83,96.2,86.052,86.052,92.76,3.1,3.1,94.16,978.2,978.2,93.1,100.15,1698.83,1698.83,3168.3,3168.3,71.9,71.9,1030.1,1030.1,529.21,529.21,94.15,330.09,330.09,2701.87,2701.87,1485.17,1485.17,4484.67,4484.67,5.8,5.8,5.7,5.7,92,92,4577477403,4577477403,81.9,기타,81.9,,,1161.78,1161.78,7495.42,7495.42,1.178711173,1.178711173,72.9,72.9,70.9,70.9,3273.2,3273.2,55.3,55.3,88.93,386.68,386.68,91.97,94.69,3380.92,3380.92,6760.44,6760.44,1.192,1.192,76.5,76.5,71,71,1846.75,1846.75,350.84,350.84,6.96,6.96,2926.39,2926.39
2352.9,2352.9,2353.5,2353.5,-1.326619615,-7.862031728,-30.21196722,5.744060691,-3.330529758,6.348978149,5.15363099,5.1563106,4.137987610,-890.526408,2008-06-01,2008-06-01,,1,54,54,88.86,89.31,95.26,97.59,70.5,70.5,291.8,291.8,99.8,99.8,67.7,67.7,77.6,77.6,87.61,67.6,67.6,86.17,96.31,538.64,538.64,95.85,1713.95,1713.95,97.22,65.7,65.7,74.8,74.8,104.28,91.29,92,88.36,5,5,20465.98,20465.98,59.8,59.8,1001.01,1001.01,92.99,766.11,766.11,,,93.46,94.7,94.7,88.77,191.29,191.29,95.83,96.2,86.601,86.601,92.76,3.1,3.1,94.16,987.9,987.9,93.1,100.15,1474.94,1474.94,2899.63,2899.63,72.1,72.1,1046,1046,477.15,477.15,94.15,309.74,309.74,2651.89,2651.89,1140.6,1140.6,4422.05,4422.05,5.8,5.8,5.7,5.7,94.9,94.9,4577477403,4577477403,82.8,기타,82.8,,,1084.06,1084.06,6394.41,6394.41,1.178711173,1.178711173,73.8,73.8,72.3,72.3,2941.58,2941.58,55.4,55.4,88.93,369.76,369.76,91.97,94.69,2948.25,2948.25,6610.43,6610.43,1.192,1.192,77.2,77.2,71.2,71.2,1758.17,1758.17,330.43,330.43,7.02,7.02,2728.9,2728.9
2352.9,2352.9,2353.5,2353.5,2.465428800,-3.06511264,-22.8584336,12.48468208,1.93980096,11.63505712,5.65363099,5.6563106,3.860278690,-890.426408,2008-07-01,2008-07-01,,1,55,55,88.86,89.31,95.26,97.59,71,71,257.43,257.43,100.4,100.4,67.8,67.8,77.6,77.6,87.61,67.7,67.7,86.17,96.31,508.08,508.08,95.85,1664.56,1664.56,97.22,65.7,65.7,74.8,74.8,104.28,91.29,92,88.36,5,5,18719.43,18719.43,60.3,60.3,947.84,947.84,92.99,729.48,729.48,,,93.46,95.4,95.4,88.77,185.08,185.08,95.83,96.2,87.229,87.229,92.76,3.1,3.1,94.16,937.4,937.4,93.1,100.15,1476.38,1476.38,2814.24,2814.24,71.9,71.9,1012.2,1012.2,453.17,453.17,94.15,290.42,290.42,2510.1,2510.1,905.49,905.49,4122.99,4122.99,5.8,5.8,5.7,5.7,97.6,97.6,4577477403,4577477403,83.3,기타,83.3,,,1123.4,1123.4,5675.39,5675.39,1.178711173,1.178711173,74.7,74.7,73.2,73.2,2798.61,2798.61,55.8,55.8,88.93,340.32,340.32,91.97,94.69,2834.25,2834.25,6513.98,6513.98,1.192,1.192,77.7,77.7,71.3,71.3,1569.6,1569.6,327.2,327.2,7.12,7.12,2725.34,2725.34
2352.9,2352.9,2353.5,2353.5,3.109938275,-2.34981192,-21.2255983,14.571439865,3.050582630,12.614522735,5.953630990,5.956310600,4.354705920,-890.236408,2008-08-01,2008-08-01,,1,56,56,88.86,89.31,95.26,97.59,71.4,71.4,213.19,213.19,100.7,100.7,68.2,68.2,77.5,77.5,87.61,67.8,67.8,86.17,96.31,498.8,498.8,95.85,1330.02,1330.02,97.22,65.6,65.6,74.9,74.9,104.28,91.29,92,88.36,5,5,17646.81,17646.81,60.5,60.5,894.12,894.12,92.99,673.35,673.35,,,93.46,95.6,95.6,88.77,172.31,172.31,95.83,96.2,87.072,87.072,92.76,3.1,3.1,94.16,998.9,998.9,93.1,100.15,1274.32,1274.32,2620.5,2620.5,72.2,72.2,1089,1089,423.71,423.71,94.15,296.18,296.18,2381.23,2381.23,786.5,786.5,3919.3,3919.3,5.8,5.8,5.7,5.7,99,99,4577477403,4577477403,83.6,기타,83.6,,,1142.75,1142.75,5234.11,5234.11,1.178711173,1.178711173,75.2,75.2,73.9,73.9,2507.7,2507.7,55.9,55.9,88.93,335.53,335.53,91.97,94.69,2590.3,2590.3,5562.05,5562.05,1.192,1.192,78.1,78.1,71.6,71.6,1537.55,1537.55,345.9,345.9,7.31,7.31,2453.08,2453.08
2352.9,2352.9,2353.5,2353.5,4.939701680,-0.035171904,-17.22557696,18.321146288,5.752393056,15.027426832,6.35363099,6.3563106,4.65687311,-890.106408,2008-09-01,2008-09-01,,1,57,57,88.86,89.31,95.26,97.59,71.6,71.6,228.41,228.41,100.9,100.9,68.7,68.7,77.5,77.5,87.61,68.1,68.1,86.17,96.31,455.63,455.63,95.85,1368.6,1368.6,97.22,65.4,65.4,75.1,75.1,104.28,91.29,92,88.36,5,5,17672.17,17672.17,61,61,827.66,827.66,92.99,640.27,640.27,,,93.46,95.8,95.8,88.77,159.4,159.4,95.83,96.2,87.151,87.151,92.76,3,3,94.16,1157.5,1157.5,93.1,100.15,1322.81,1322.81,2529.85,2529.85,72.3,72.3,1207,1207,413.47,413.47,94.15,261.12,261.12,2169.39,2169.39,654.78,654.78,3624.57,3624.57,5.8,5.8,5.7,5.7,100.8,100.8,4577477403,4577477403,84,기타,84,,,1042.02,1042.02,5450.93,5450.93,1.178711173,1.178711173,76.1,76.1,74.5,74.5,2528.2,2528.2,56.1,56.1,88.93,322.99,322.99,91.97,94.69,2776.22,2776.22,5280.89,5280.89,1.192,1.192,79.1,79.1,71.7,71.7,1446.56,1446.56,345.3,345.3,7.44,7.44,2506.27,2506.27
2352.9,2352.9,2353.5,2353.5,9.86371385,6.09367472,-7.3067922,24.06793291,11.84671442,20.68249549,6.25363099,6.256310600,4.654705920,-889.756408,2008-10-01,2008-10-01,,1,58,58,88.86,89.31,95.26,97.59,72,72,153.21,153.21,100.4,100.4,69.2,69.2,77.4,77.4,87.61,68.2,68.2,86.17,96.31,311.79,311.79,95.85,883.51,883.51,97.22,65.2,65.2,75.1,75.1,104.28,91.29,92,88.36,4.56,4.56,12602.16,12602.16,61.2,61.2,548.45,548.45,92.99,493.39,493.39,,,93.46,95.5,95.5,88.77,110.32,110.32,95.83,96.2,87.072,87.072,92.76,3,3,94.16,1316.1,1316.1,93.1,100.15,891.63,891.63,1925.18,1925.18,72.4,72.4,1291,1291,286.06,286.06,94.15,169.36,169.36,1765.64,1765.64,648.5,648.5,2724.99,2724.99,5.8,5.8,5.7,5.7,101.3,101.3,4577477403,4577477403,83.9,기타,83.9,,,849.18,849.18,4960.22,4960.22,1.178711173,1.178711173,76.2,76.2,74.6,74.6,2004.68,2004.68,57.1,57.1,88.93,231.64,231.64,91.97,94.69,1949.47,1949.47,4039.21,4039.21,1.192,1.192,79.5,79.5,71.7,71.7,1201.7,1201.7,314.18,314.18,7.79,7.79,1862.35,1862.35
2352.9,2352.9,2353.5,2353.5,12.432702475,8.84343032,-2.292760700,26.705321585,14.57845727,22.989413815,5.75363099,5.756310600,4.445727570,-890.016408,2008-11-01,2008-11-01,,1,59,59,88.86,89.31,95.26,97.59,72,72,143.73,143.73,99,99,69.3,69.3,76.9,76.9,87.61,68.3,68.3,86.17,96.31,312.58,312.58,95.85,871.07,871.07,97.22,64.9,64.9,75,75,104.28,91.29,92,88.36,4,4,14065.01,14065.01,61.3,61.3,531.95,531.95,92.99,474.58,474.58,,,93.46,94.7,94.7,88.77,112.45,112.45,95.83,96.2,86.837,86.837,92.76,3,3,94.16,1541.1,1541.1,93.1,100.15,774.01,774.01,1878.79,1878.79,72.3,72.3,1469,1469,287.33,287.33,94.15,169.47,169.47,1830.82,1830.82,711.17,711.17,3170.54,3170.54,5.8,5.8,5.7,5.7,101.2,101.2,4577477403,4577477403,83.4,기타,83.4,,,928.03,928.03,4405.57,4405.57,1.178711173,1.178711173,76.7,76.7,74.6,74.6,1876.49,1876.49,58,58,88.93,216.26,216.26,91.97,94.69,1868.17,1868.17,3877.01,3877.01,1.192,1.192,79.6,79.6,71.6,71.6,1073.95,1073.95,333.2,333.2,7.53,7.53,1859.51,1859.51
2352.9,2352.9,2353.5,2353.5,11.60921845,6.801727840,-4.067943400,25.02785727,12.84252874,20.29349753,5.05363099,5.0563106,3.745727570,-890.656408,2008-12-01,2008-12-01,,1,60,60,88.86,89.31,95.26,97.59,71.9,71.9,164.62,164.62,97.6,97.6,69.1,69.1,75.9,75.9,87.61,68.3,68.3,86.17,96.31,322.91,322.91,95.85,995.37,995.37,97.22,64.3,64.3,75,75,104.28,91.29,92,88.36,3.61,3.61,14168.88,14168.88,61.4,61.4,611.13,611.13,92.99,515.94,515.94,,,93.46,93,93,88.77,117.95,117.95,95.83,96.2,86.837,86.837,92.76,3.3,3.3,94.16,1396.8,1396.8,93.1,100.15,852.98,852.98,1992.21,1992.21,71.9,71.9,1259.5,1259.5,311.65,311.65,94.15,164.77,164.77,2023.66,2023.66,686.97,686.97,3396.58,3396.58,5.8,5.8,5.7,5.7,100.4,100.4,4577477403,4577477403,82.7,기타,82.7,,,976.97,976.97,4165.92,4165.92,1.178711173,1.178711173,77.1,77.1,74.5,74.5,1940.65,1940.65,58,58,88.93,234.39,234.39,91.97,94.69,2083.88,2083.88,4328.58,4328.58,1.192,1.192,79.4,79.4,71.6,71.6,1114.9,1114.9,338.65,338.65,6.89,6.89,1965.19,1965.19
2444.5,2444.5,2440.7,2440.7,15.185277485,5.246797392,-5.66312842,23.639250551,11.193445562,18.484934689,2.670462950,2.78831412,3.047894760,-891.858459,2009-01-01,2009-01-01,,1,61,61,93.27,95.34,99.07,99.03,71.8,71.8,172.02,172.02,96.4,96.4,69.1,69.1,75.4,75.4,93.57,68.1,68.1,90.04,96.1,342.31,342.31,96.42,1082.78,1082.78,98.35,63.6,63.6,74.7,74.7,104.91,93.09,92.95,91.44,3.25,3.25,12739.96,12739.96,61.3,61.3,592.89,592.89,96.34,520.9,520.9,,,96.09,92.2,92.2,91.62,118.21,118.21,95.99,97.72,86.916,86.916,95.58,3.6,3.6,98.72,1543.1,1543.1,95.99,102.73,950.41,950.41,1952.48,1952.48,71.7,71.7,1379.5,1379.5,311.18,311.18,96.74,177.65,177.65,1872.43,1872.43,693.06,693.06,3357.77,3357.77,6,6,6,6,99.9,99.9,4598833096,4598833096,82.1,기타,82.1,,,918.08,918.08,4548.96,4548.96,1.004665385,1.004665385,76.8,76.8,74.2,74.2,2035.98,2035.98,58.5,58.5,92.31,220.56,220.56,94.51,96.35,2373.55,2373.55,4196.24,4196.24,1.149,1.149,79.1,79.1,71.7,71.7,1156.37,1156.37,336.11,336.11,5.91,5.91,2019.07,2019.07
2444.5,2444.5,2440.7,2440.7,15.519497375,5.369583600,-5.1238235,23.395378925,11.41388835,18.689138075,2.470462950,2.588314120,2.071424230,-892.198459,2009-02-01,2009-02-01,,1,62,62,93.27,95.34,99.07,99.03,71.8,71.8,148.76,148.76,95.9,95.9,69,69,75.1,75.1,93.57,68.1,68.1,90.04,96.1,285.7,285.7,96.42,955.69,955.69,98.35,63,63,74.7,74.7,104.91,93.09,92.95,91.44,3.25,3.25,12218.13,12218.13,61.4,61.4,562.11,562.11,96.34,495.59,495.59,,,96.09,92,92,91.62,108.07,108.07,95.99,97.72,87.543,87.543,95.58,3.9,3.9,98.72,1571.2,1571.2,95.99,102.73,881.66,881.66,1723.34,1723.34,71.4,71.4,1534,1534,270.81,270.81,96.74,136.96,136.96,1721.79,1721.79,621.04,621.04,3485.09,3485.09,6,6,6,6,99.3,99.3,4598833096,4598833096,81.9,기타,81.9,,,779.29,779.29,4458.09,4458.09,1.004665385,1.004665385,76.8,76.8,74.2,74.2,1926.16,1926.16,58.5,58.5,92.31,213.17,213.17,94.51,96.35,2013.64,2013.64,3722.34,3722.34,1.149,1.149,79,79,71.6,71.6,1139.75,1139.75,310.41,310.41,5.57,5.57,1920.1,1920.1
